fold,epoch,loss,binary_accuracy,TP,TN,FP,FN,precision,recall,auc
3,5,0.014462724328041077,0.9965749979019165,1787.0,767827.0,887.0,1758.0,0.6682872176170349,0.5040902495384216,0.8861801028251648
3,6,0.014205113053321838,0.9968352317810059,1784.0,768031.0,683.0,1761.0,0.7231455445289612,0.5032439827919006,0.8832828402519226
3,7,0.01466482225805521,0.9963924288749695,1229.0,768244.0,470.0,2316.0,0.7233666777610779,0.3466854691505432,0.8865018486976624
3,8,0.013544328510761261,0.9969854950904846,1841.0,768090.0,624.0,1704.0,0.7468559741973877,0.5193229913711548,0.8882421851158142
3,9,0.015449201688170433,0.9963703751564026,1575.0,767881.0,833.0,1970.0,0.6540697813034058,0.4442877173423767,0.8784218430519104
3,10,0.013956866227090359,0.9969388246536255,1802.0,768093.0,621.0,1743.0,0.7437061667442322,0.5083215832710266,0.8846033215522766
3,11,0.013523366302251816,0.9970385432243347,1837.0,768135.0,579.0,1708.0,0.7603476643562317,0.5181946158409119,0.8842803835868835
3,12,0.013529102317988873,0.996957004070282,1889.0,768020.0,694.0,1656.0,0.7313201427459717,0.532863199710846,0.8886995315551758
3,13,0.014616389758884907,0.9963522553443909,1180.0,768262.0,452.0,2365.0,0.7230392098426819,0.3328631818294525,0.892779529094696
3,14,0.023615455254912376,0.9953992366790771,801.0,767905.0,809.0,2744.0,0.4975155293941498,0.22595204412937164,0.7283496856689453
3,15,0.018024658784270287,0.9962629079818726,1261.0,768112.0,602.0,2284.0,0.67686527967453,0.35571226477622986,0.8599758148193359
3,16,0.016074437648057938,0.9963807463645935,1378.0,768086.0,628.0,2167.0,0.6869391798973083,0.3887164890766144,0.8693734407424927
3,17,0.014327124692499638,0.9967769980430603,1856.0,767914.0,800.0,1689.0,0.6987951993942261,0.5235543251037598,0.8900012373924255
3,18,0.01388666220009327,0.9968559741973877,1842.0,767989.0,725.0,1703.0,0.7175691723823547,0.5196051001548767,0.8925442099571228
3,19,0.014190947636961937,0.9968184232711792,1830.0,767972.0,742.0,1715.0,0.711508572101593,0.5162200331687927,0.884170651435852
4,0,0.014450008049607277,0.9966294169425964,2444.0,982484.0,981.0,2350.0,0.71357661485672,0.5098039507865906,0.9010860323905945
4,1,0.014559431932866573,0.9965687394142151,2475.0,982393.0,1072.0,2319.0,0.697772741317749,0.5162703394889832,0.890986979007721
4,2,0.01418994925916195,0.9966000914573669,2469.0,982430.0,1035.0,2325.0,0.704623281955719,0.5150187611579895,0.8984702229499817
4,3,0.014032394625246525,0.9966790080070496,2555.0,982422.0,1043.0,2239.0,0.7101167440414429,0.5329578518867493,0.9008845090866089
4,4,0.014089752919971943,0.9968156218528748,2438.0,982674.0,791.0,2356.0,0.7550325393676758,0.5085523724555969,0.8996813893318176
4,5,0.014083517715334892,0.9966496825218201,2588.0,982360.0,1105.0,2206.0,0.7007852792739868,0.5398414731025696,0.8971379995346069
4,6,0.013684013858437538,0.9968996047973633,2607.0,982588.0,877.0,2187.0,0.7482778429985046,0.5438047647476196,0.8971719145774841
4,7,0.014490516856312752,0.9964169263839722,1978.0,982740.0,725.0,2816.0,0.7317795157432556,0.4125990867614746,0.8965470194816589
4,8,0.01564859412610531,0.9959919452667236,1207.0,983091.0,374.0,3587.0,0.7634408473968506,0.25177305936813354,0.8833816647529602
4,9,0.01619027927517891,0.9960587024688721,1478.0,982886.0,579.0,3316.0,0.7185221314430237,0.30830204486846924,0.8811519742012024
4,10,0.014441483654081821,0.9967741370201111,2463.0,982608.0,857.0,2331.0,0.7418674826622009,0.5137671828269958,0.8854162693023682
4,11,0.014417982660233974,0.9966496825218201,2532.0,982416.0,1049.0,2262.0,0.7070650458335876,0.5281602144241333,0.8943723440170288
4,12,0.01662318967282772,0.9957520961761475,1521.0,982540.0,925.0,3273.0,0.6218315362930298,0.3172715902328491,0.8806051015853882
4,13,0.015858663246035576,0.9963117241859436,2054.0,982560.0,905.0,2740.0,0.6941534280776978,0.4284522235393524,0.8791584968566895
4,14,0.01563483662903309,0.9960081577301025,1449.0,982865.0,600.0,3345.0,0.7071742415428162,0.3022528290748596,0.8792755603790283
4,15,0.013819174841046333,0.9967953562736511,2231.0,982861.0,604.0,2563.0,0.7869488596916199,0.4653733968734741,0.9007182121276855
4,16,0.01527371909469366,0.9962661862373352,2289.0,982280.0,1185.0,2505.0,0.6588946580886841,0.47747182846069336,0.8915759325027466
4,17,0.01971932128071785,0.9957369565963745,1049.0,982997.0,468.0,3745.0,0.6914963722229004,0.21881519258022308,0.8594099879264832
4,18,0.01576431281864643,0.996415913105011,1849.0,982868.0,597.0,2945.0,0.7559280395507812,0.38569045066833496,0.8873313665390015
4,19,0.013437892310321331,0.9967953562736511,2266.0,982826.0,639.0,2528.0,0.7800344228744507,0.472674161195755,0.900223433971405
