fold,epoch,loss,binary_accuracy,TP,TN,FP,FN,precision,recall,auc
2,4,0.016661815345287323,0.9956493973731995,438.0,553384.0,312.0,2108.0,0.5839999914169312,0.17203456163406372,0.8511389493942261
2,5,0.01740797609090805,0.9958453178405762,634.0,553297.0,399.0,1912.0,0.6137463450431824,0.24901807308197021,0.8482100367546082
2,6,0.019718211144208908,0.9956062436103821,274.0,553524.0,172.0,2272.0,0.6143497824668884,0.10761979222297668,0.8449974060058594
2,7,0.01748012937605381,0.9957428574562073,509.0,553365.0,331.0,2037.0,0.6059523820877075,0.19992144405841827,0.8433448076248169
2,8,0.01616709865629673,0.9958741068840027,630.0,553317.0,379.0,1916.0,0.6243805885314941,0.2474469691514969,0.854903519153595
2,9,0.016316024586558342,0.9957500696182251,449.0,553429.0,267.0,2097.0,0.6270949840545654,0.17635506391525269,0.8538564443588257
2,10,0.0179872065782547,0.9958705306053162,582.0,553363.0,333.0,1964.0,0.6360656023025513,0.2285938709974289,0.8447250127792358
2,11,0.016581108793616295,0.9955163598060608,532.0,553216.0,480.0,2014.0,0.5256916880607605,0.20895522832870483,0.8563164472579956
2,12,0.01563548855483532,0.9960898160934448,738.0,553329.0,367.0,1808.0,0.6678733229637146,0.28986644744873047,0.8657864332199097
2,13,0.016042102128267288,0.9961023926734924,776.0,553298.0,398.0,1770.0,0.6609880924224854,0.3047918379306793,0.862573504447937
2,14,0.01585182175040245,0.9961042404174805,904.0,553171.0,525.0,1642.0,0.6326102018356323,0.35506677627563477,0.8657485246658325
2,15,0.019604986533522606,0.9954498410224915,214.0,553497.0,199.0,2332.0,0.518159806728363,0.0840534195303917,0.8422899842262268
2,16,0.019118579104542732,0.9958345293998718,477.0,553448.0,248.0,2069.0,0.6579310297966003,0.18735271692276,0.850233256816864
2,17,0.021844914183020592,0.9957626461982727,492.0,553393.0,303.0,2054.0,0.6188679337501526,0.1932443082332611,0.8008827567100525
2,18,0.016099702566862106,0.9960952401161194,810.0,553260.0,436.0,1736.0,0.6500802636146545,0.31814610958099365,0.8695010542869568
2,19,0.015580548904836178,0.9960862398147583,798.0,553267.0,429.0,1748.0,0.6503667235374451,0.31343284249305725,0.8725112080574036
3,0,0.015369560569524765,0.9965063333511353,1546.0,768015.0,699.0,1999.0,0.6886414289474487,0.43610718846321106,0.8690084218978882
3,1,0.014299562200903893,0.9966655969619751,1668.0,768016.0,698.0,1877.0,0.7049873471260071,0.47052186727523804,0.8801710605621338
3,2,0.013921297155320644,0.996826171875,1745.0,768063.0,651.0,1800.0,0.7282971739768982,0.49224260449409485,0.8802427053451538
3,3,0.01616004668176174,0.9959093928337097,907.0,768193.0,521.0,2638.0,0.6351540684700012,0.2558533251285553,0.8529926538467407
3,4,0.014971432276070118,0.996612548828125,1515.0,768128.0,586.0,2030.0,0.7210851907730103,0.42736247181892395,0.8764488101005554
3,5,0.013849259354174137,0.9967523813247681,1757.0,767994.0,720.0,1788.0,0.7093257904052734,0.49562764167785645,0.8860782384872437
3,6,0.020135661587119102,0.9960725903511047,937.0,768289.0,425.0,2608.0,0.6879588961601257,0.2643159329891205,0.8434541821479797
3,7,0.02696145512163639,0.9954095482826233,0.0,768714.0,0.0,3545.0,0.0,0.0,0.6780958771705627
3,8,0.024330509826540947,0.9954095482826233,0.0,768714.0,0.0,3545.0,0.0,0.0,0.7422043681144714
3,9,0.023246198892593384,0.9954095482826233,0.0,768714.0,0.0,3545.0,0.0,0.0,0.7787976861000061
3,10,0.02282804436981678,0.9954095482826233,0.0,768714.0,0.0,3545.0,0.0,0.0,0.7788332104682922
3,11,0.022640451788902283,0.9954173564910889,16.0,768704.0,10.0,3529.0,0.6153846383094788,0.004513399209827185,0.7682912945747375
3,12,0.021106544882059097,0.9954134821891785,3.0,768714.0,0.0,3542.0,1.0,0.0008462623227387667,0.8168189525604248
3,13,0.019434615969657898,0.9954600930213928,153.0,768600.0,114.0,3392.0,0.5730336904525757,0.04315938055515289,0.8235602378845215
3,14,0.017628952860832214,0.9954134821891785,279.0,768438.0,276.0,3266.0,0.5027027130126953,0.0787023976445198,0.8447185754776001
3,15,0.0170771311968565,0.9955338835716248,477.0,768333.0,381.0,3068.0,0.5559440851211548,0.13455571234226227,0.8464318513870239
3,16,0.019346725195646286,0.9955053925514221,167.0,768621.0,93.0,3378.0,0.642307698726654,0.04710860550403595,0.8202041983604431
3,17,0.016781067475676537,0.9956465363502502,506.0,768391.0,323.0,3039.0,0.6103739738464355,0.14273624122142792,0.8510997891426086
3,18,0.01671820506453514,0.9956750273704529,547.0,768372.0,342.0,2998.0,0.6152980923652649,0.15430183708667755,0.8502984642982483
3,19,0.016769640147686005,0.9956102967262268,683.0,768186.0,528.0,2862.0,0.5639966726303101,0.1926657259464264,0.8461143374443054
4,0,0.016736362129449844,0.9957561492919922,1293.0,982772.0,693.0,3501.0,0.6510574221611023,0.2697121500968933,0.8557536602020264
4,1,0.016806814819574356,0.9956276416778564,1283.0,982655.0,810.0,3511.0,0.6129956841468811,0.26762619614601135,0.855376124382019
4,2,0.016761036589741707,0.9957926273345947,1283.0,982818.0,647.0,3511.0,0.6647668480873108,0.26762619614601135,0.8573637008666992
4,3,0.01639917865395546,0.9959980249404907,1611.0,982693.0,772.0,3183.0,0.6760386228561401,0.3360450565814972,0.8622815012931824
4,4,0.015757931396365166,0.9961568713188171,1877.0,982584.0,881.0,2917.0,0.6805656552314758,0.3915310800075531,0.8746981024742126
4,5,0.014849381521344185,0.9965181350708008,2307.0,982511.0,954.0,2487.0,0.7074517011642456,0.48122653365135193,0.8866918683052063
4,6,0.01906859688460827,0.9957349300384521,1045.0,982999.0,466.0,3749.0,0.6915949583053589,0.21798080205917358,0.8543440699577332
4,7,0.015120993368327618,0.9964584112167358,2283.0,982476.0,989.0,2511.0,0.6977384090423584,0.4762202799320221,0.8756515979766846
4,8,0.014958483166992664,0.9965899586677551,2273.0,982616.0,849.0,2521.0,0.728058934211731,0.47413432598114014,0.8768607974052429
4,9,0.014474277384579182,0.9965697526931763,2288.0,982581.0,884.0,2506.0,0.7213114500045776,0.4772632420063019,0.883226215839386
4,10,0.014635322615504265,0.9966253638267517,2219.0,982705.0,760.0,2575.0,0.7448808550834656,0.4628702402114868,0.8875811100006104
4,11,0.026786629110574722,0.9954232573509216,472.0,983264.0,201.0,4322.0,0.7013372778892517,0.09845640510320663,0.7096434831619263
4,12,0.015164981596171856,0.9966284036636353,2330.0,982597.0,868.0,2464.0,0.7285803556442261,0.4860242009162903,0.8699114322662354
4,13,0.01460627093911171,0.9965848922729492,2433.0,982451.0,1014.0,2361.0,0.7058311700820923,0.5075094103813171,0.88198322057724
4,14,0.024800512939691544,0.995560884475708,662.0,983210.0,255.0,4132.0,0.7219192981719971,0.13808928430080414,0.7725273966789246
4,15,0.016268379986286163,0.9965282082557678,2094.0,982734.0,731.0,2700.0,0.7412389516830444,0.43679600954055786,0.8557907938957214
4,16,0.01511510368436575,0.9961376786231995,1867.0,982575.0,890.0,2927.0,0.6771853566169739,0.38944512605667114,0.8836959004402161
4,17,0.015704438090324402,0.9960395097732544,1667.0,982678.0,787.0,3127.0,0.6792991161346436,0.34772631525993347,0.8711311221122742
4,18,0.0143348453566432,0.9966314435005188,2390.0,982540.0,925.0,2404.0,0.7209653258323669,0.49853983521461487,0.885895848274231
4,19,0.015097655355930328,0.9965848922729492,2370.0,982514.0,951.0,2424.0,0.7136404514312744,0.49436795711517334,0.8739715814590454
