fold,epoch,loss,binary_accuracy,TP,TN,FP,FN,precision,recall,auc
2,12,0.02199440263211727,0.9953688979148865,366.0,553300.0,396.0,2180.0,0.4803149700164795,0.14375491440296173,0.8219292759895325
2,13,0.02213234268128872,0.9953653216362,366.0,553298.0,398.0,2180.0,0.47905758023262024,0.14375491440296173,0.822045087814331
2,14,0.022441992536187172,0.9953904747962952,365.0,553313.0,383.0,2181.0,0.48796790838241577,0.1433621346950531,0.8182461857795715
2,15,0.02226359210908413,0.9953509569168091,365.0,553291.0,405.0,2181.0,0.4740259647369385,0.1433621346950531,0.8192135691642761
2,16,0.021925317123532295,0.9954336285591125,388.0,553314.0,382.0,2158.0,0.5038961172103882,0.15239591896533966,0.8226770162582397
2,17,0.02169734798371792,0.9954030513763428,369.0,553316.0,380.0,2177.0,0.4926568865776062,0.14493322372436523,0.8260502815246582
2,18,0.021851452067494392,0.9954084753990173,374.0,553314.0,382.0,2172.0,0.49470898509025574,0.146897092461586,0.8241531252861023
2,19,0.021764615550637245,0.9954318404197693,367.0,553334.0,362.0,2179.0,0.5034293532371521,0.14414767920970917,0.8245368003845215
3,0,0.021477412432432175,0.9953668117523193,526.0,768155.0,559.0,3019.0,0.4847926199436188,0.14837799966335297,0.8274883031845093
3,1,0.021040178835392,0.9954380393028259,536.0,768200.0,514.0,3009.0,0.5104761719703674,0.1511988788843155,0.8326287269592285
3,2,0.02097822166979313,0.9954147338867188,530.0,768188.0,526.0,3015.0,0.501893937587738,0.1495063453912735,0.8327723741531372
3,3,0.020818516612052917,0.9954497218132019,549.0,768196.0,518.0,2996.0,0.5145267248153687,0.15486600995063782,0.8346492648124695
3,4,0.020626522600650787,0.9954522848129272,535.0,768212.0,502.0,3010.0,0.5159112811088562,0.15091678500175476,0.8375751972198486
3,5,0.02048366889357567,0.9954872727394104,561.0,768213.0,501.0,2984.0,0.5282486081123352,0.1582510620355606,0.8380892276763916
3,6,0.02038833312690258,0.9954859614372253,543.0,768230.0,484.0,3002.0,0.5287244319915771,0.15317347645759583,0.8401825428009033
3,7,0.020317837595939636,0.995514452457428,567.0,768228.0,486.0,2978.0,0.5384615659713745,0.1599435806274414,0.8403576016426086
3,8,0.02015053853392601,0.9954846501350403,568.0,768204.0,510.0,2977.0,0.5269016623497009,0.16022567451000214,0.8407864570617676
3,9,0.019875116646289825,0.9955610632896423,593.0,768238.0,476.0,2952.0,0.5547240376472473,0.16727785766124725,0.8438687324523926
3,10,0.019783949479460716,0.9955273866653442,595.0,768210.0,504.0,2950.0,0.5414012670516968,0.16784203052520752,0.8483973741531372
3,11,0.019431477412581444,0.9955688714981079,616.0,768221.0,493.0,2929.0,0.5554553866386414,0.1737658679485321,0.849506139755249
3,12,0.019206494092941284,0.9956426620483398,683.0,768211.0,503.0,2862.0,0.5758853554725647,0.1926657259464264,0.851486325263977
3,13,0.019137684255838394,0.9955882430076599,680.0,768172.0,542.0,2865.0,0.5564647912979126,0.1918194591999054,0.852204442024231
3,14,0.02074601873755455,0.9955002069473267,445.0,768339.0,375.0,3100.0,0.542682945728302,0.12552891671657562,0.8323401808738708
3,15,0.020309453830122948,0.9955209493637085,516.0,768284.0,430.0,3029.0,0.5454545617103577,0.14555712044239044,0.8359758257865906
3,16,0.020283130928874016,0.9954976439476013,510.0,768272.0,442.0,3035.0,0.5357142686843872,0.14386460185050964,0.837956964969635
3,17,0.02026655152440071,0.9954769015312195,504.0,768262.0,452.0,3041.0,0.5271966457366943,0.14217206835746765,0.8366374373435974
3,18,0.020152272656559944,0.9954755902290344,513.0,768252.0,462.0,3032.0,0.5261538624763489,0.14471085369586945,0.838863730430603
3,19,0.020219270139932632,0.9954846501350403,515.0,768257.0,457.0,3030.0,0.5298354029655457,0.1452750414609909,0.8376173973083496
4,0,0.021115822717547417,0.9952735304832458,787.0,982801.0,664.0,4007.0,0.5423845648765564,0.16416354477405548,0.8401462435722351
4,1,0.020987914875149727,0.9952856302261353,790.0,982810.0,655.0,4004.0,0.5467128157615662,0.1647893190383911,0.840420663356781
4,2,0.020818250253796577,0.9953058958053589,787.0,982833.0,632.0,4007.0,0.5546159148216248,0.16416354477405548,0.8425549864768982
4,3,0.02068648673593998,0.9952886700630188,779.0,982824.0,641.0,4015.0,0.5485915541648865,0.16249477863311768,0.8447882533073425
4,4,0.020643599331378937,0.9952795505523682,781.0,982813.0,652.0,4013.0,0.5450104475021362,0.16291196644306183,0.8440691232681274
4,5,0.020691923797130585,0.9952735304832458,753.0,982835.0,630.0,4041.0,0.5444685220718384,0.1570713371038437,0.8453488945960999
4,6,0.02061566151678562,0.9952998161315918,791.0,982823.0,642.0,4003.0,0.5519888401031494,0.1649979203939438,0.8446589112281799
4,7,0.020589135587215424,0.9953038692474365,789.0,982829.0,636.0,4005.0,0.5536842346191406,0.16458073258399963,0.8444228768348694
4,8,0.020511673763394356,0.9953291416168213,802.0,982841.0,624.0,3992.0,0.5624123215675354,0.16729244589805603,0.8464921116828918
4,9,0.020330825820565224,0.995333194732666,814.0,982833.0,632.0,3980.0,0.5629322528839111,0.16979557275772095,0.8464146256446838
4,10,0.020347969606518745,0.9953514337539673,815.0,982850.0,615.0,3979.0,0.5699300765991211,0.17000417411327362,0.846263587474823
4,11,0.020252874121069908,0.9953534603118896,833.0,982834.0,631.0,3961.0,0.568989098072052,0.173758864402771,0.8480807542800903
4,12,0.02027646265923977,0.9953827857971191,857.0,982839.0,626.0,3937.0,0.5778826475143433,0.17876511812210083,0.8481290340423584
4,13,0.020188570022583008,0.9953685998916626,835.0,982847.0,618.0,3959.0,0.5746731162071228,0.17417605221271515,0.8481268286705017
4,14,0.02016247622668743,0.9953858256340027,826.0,982873.0,592.0,3968.0,0.5825105905532837,0.17229869961738586,0.8503907918930054
4,15,0.020039794966578484,0.9953696131706238,833.0,982850.0,615.0,3961.0,0.575276255607605,0.173758864402771,0.8502333760261536
4,16,0.019960757344961166,0.9954262971878052,871.0,982868.0,597.0,3923.0,0.5933242440223694,0.1816854327917099,0.850426971912384
4,17,0.01996096782386303,0.9954262971878052,874.0,982865.0,600.0,3920.0,0.5929443836212158,0.18231122195720673,0.8489826917648315
4,18,0.01980596035718918,0.995457649230957,873.0,982897.0,568.0,3921.0,0.6058292984962463,0.18210263550281525,0.8528406620025635
4,19,0.019633695483207703,0.9955011606216431,923.0,982890.0,575.0,3871.0,0.6161548495292664,0.19253233075141907,0.8527490496635437
