fold,epoch,loss,binary_accuracy,TP,TN,FP,FN,precision,recall,auc
1,7,0.02126202918589115,0.9953383207321167,192.0,338444.0,169.0,1417.0,0.5318559408187866,0.11932877451181412,0.8295507431030273
1,8,0.02138163149356842,0.995364785194397,199.0,338446.0,167.0,1410.0,0.5437158346176147,0.12367930263280869,0.8311451077461243
1,9,0.02102682925760746,0.9953471422195435,199.0,338440.0,173.0,1410.0,0.5349462628364563,0.12367930263280869,0.8335838913917542
1,10,0.0210300050675869,0.9953765273094177,205.0,338444.0,169.0,1404.0,0.5481283664703369,0.12740832567214966,0.8353968858718872
1,11,0.02075689099729061,0.9953795075416565,199.0,338451.0,162.0,1410.0,0.5512465238571167,0.12367930263280869,0.8356122970581055
1,12,0.02075127698481083,0.9953883290290833,220.0,338433.0,180.0,1389.0,0.550000011920929,0.13673089444637299,0.8373713493347168
1,13,0.02064044587314129,0.9954147338867188,221.0,338441.0,172.0,1388.0,0.5623409748077393,0.13735239207744598,0.8356429934501648
1,14,0.020800083875656128,0.9954235553741455,225.0,338440.0,173.0,1384.0,0.5653266310691833,0.13983841240406036,0.8359624147415161
1,15,0.020582234486937523,0.9954323768615723,233.0,338435.0,178.0,1376.0,0.5669099688529968,0.14481043815612793,0.8385554552078247
1,16,0.020598722621798515,0.995402991771698,230.0,338428.0,185.0,1379.0,0.5542168617248535,0.14294593036174774,0.8384180665016174
1,17,0.020276010036468506,0.9954500198364258,256.0,338418.0,195.0,1353.0,0.567627489566803,0.15910503268241882,0.8443421721458435
1,18,0.020110737532377243,0.9955264329910278,276.0,338424.0,189.0,1333.0,0.5935483574867249,0.17153511941432953,0.8429824709892273
1,19,0.02008572407066822,0.9954912066459656,262.0,338426.0,187.0,1347.0,0.583518922328949,0.1628340631723404,0.845984160900116
2,0,0.019487526267766953,0.9957302808761597,452.0,553415.0,281.0,2094.0,0.6166439056396484,0.17753338813781738,0.8441969156265259
2,1,0.01995936781167984,0.9956349730491638,407.0,553407.0,289.0,2139.0,0.584770143032074,0.1598585993051529,0.8386832475662231
2,2,0.019770992919802666,0.9955936670303345,390.0,553401.0,295.0,2156.0,0.569343090057373,0.15318146347999573,0.8401008248329163
2,3,0.019629688933491707,0.9956565499305725,407.0,553419.0,277.0,2139.0,0.5950292348861694,0.1598585993051529,0.8397276401519775
2,4,0.019452331587672234,0.9956152439117432,395.0,553408.0,288.0,2151.0,0.5783308744430542,0.1551453322172165,0.8405340909957886
2,5,0.0194709375500679,0.9956547617912292,399.0,553426.0,270.0,2147.0,0.5964125394821167,0.15671642124652863,0.8385403752326965
2,6,0.01930454559624195,0.9956547617912292,407.0,553418.0,278.0,2139.0,0.5941605567932129,0.1598585993051529,0.8415447473526001
2,7,0.019087785854935646,0.9957230687141418,438.0,553425.0,271.0,2108.0,0.6177715063095093,0.17203456163406372,0.8412564396858215
2,8,0.019152646884322166,0.9957014918327332,444.0,553407.0,289.0,2102.0,0.605729877948761,0.17439119517803192,0.8412843942642212
2,9,0.01894094981253147,0.995773434638977,466.0,553425.0,271.0,2080.0,0.6322931051254272,0.18303221464157104,0.8431647419929504
2,10,0.01881185919046402,0.9957428574562073,461.0,553413.0,283.0,2085.0,0.6196236610412598,0.18106834590435028,0.8455349206924438
2,11,0.01884833164513111,0.9957446455955505,451.0,553424.0,272.0,2095.0,0.6237897872924805,0.17714060842990875,0.8444238901138306
2,12,0.018474113196134567,0.9958327412605286,506.0,553418.0,278.0,2040.0,0.6454081535339355,0.19874311983585358,0.8458352088928223
2,13,0.018339458853006363,0.995884895324707,549.0,553404.0,292.0,1997.0,0.6527943015098572,0.215632364153862,0.8491114974021912
2,14,0.01803073100745678,0.9959352016448975,577.0,553404.0,292.0,1969.0,0.6639816164970398,0.22663000226020813,0.8559350967407227
2,15,0.017777852714061737,0.9959693551063538,615.0,553385.0,311.0,1931.0,0.6641468405723572,0.2415553778409958,0.8571496605873108
2,16,0.017567802220582962,0.9959477782249451,631.0,553357.0,339.0,1915.0,0.6505154371261597,0.24783974885940552,0.8613131642341614
2,17,0.017041107639670372,0.9960592985153198,676.0,553374.0,322.0,1870.0,0.6773546934127808,0.2655145227909088,0.8678884506225586
2,18,0.0187343992292881,0.9958219528198242,492.0,553426.0,270.0,2054.0,0.6456692814826965,0.1932443082332611,0.8449220657348633
2,19,0.018324024975299835,0.9958435297012329,522.0,553408.0,288.0,2024.0,0.644444465637207,0.2050274908542633,0.8496694564819336
3,0,0.017896706238389015,0.9958951473236084,809.0,768280.0,434.0,2736.0,0.6508447527885437,0.2282087504863739,0.8533387184143066
3,1,0.017688006162643433,0.9959456324577332,865.0,768263.0,451.0,2680.0,0.6572948098182678,0.24400563538074493,0.8526171445846558
3,2,0.017498048022389412,0.9959378838539124,875.0,768247.0,467.0,2670.0,0.6520119309425354,0.24682651460170746,0.8550555109977722
3,3,0.017360709607601166,0.9960362911224365,957.0,768241.0,473.0,2588.0,0.6692307591438293,0.26995769143104553,0.85541832447052
3,4,0.017385432496666908,0.9960634708404541,1003.0,768216.0,498.0,2542.0,0.6682211756706238,0.28293371200561523,0.8539958000183105
3,5,0.016207657754421234,0.9962396025657654,1152.0,768203.0,511.0,2393.0,0.6927239894866943,0.3249647319316864,0.8740960955619812
3,6,0.01647614687681198,0.9962732791900635,1159.0,768222.0,492.0,2386.0,0.701998770236969,0.32693934440612793,0.8747790455818176
3,7,0.015801701694726944,0.9963418841362,1247.0,768187.0,527.0,2298.0,0.7029312252998352,0.3517630398273468,0.8798995018005371
3,8,0.015284668654203415,0.9964454770088196,1329.0,768185.0,529.0,2216.0,0.7152852416038513,0.37489423155784607,0.8869045972824097
3,9,0.01566445082426071,0.9963418841362,1263.0,768171.0,543.0,2282.0,0.6993355751037598,0.3562764525413513,0.8852596282958984
3,10,0.014933809638023376,0.9964765906333923,1362.0,768176.0,538.0,2183.0,0.7168421149253845,0.38420310616493225,0.890809178352356
3,11,0.015624872408807278,0.9963354468345642,1206.0,768223.0,491.0,2339.0,0.7106658816337585,0.34019747376441956,0.8866559267044067
3,12,0.015163276344537735,0.9964208602905273,1290.0,768205.0,509.0,2255.0,0.7170650362968445,0.3638927936553955,0.8917118310928345
3,13,0.01631433516740799,0.9961826205253601,1043.0,768268.0,446.0,2502.0,0.7004700899124146,0.29421719908714294,0.8709445595741272
3,14,0.017672967165708542,0.9959120154380798,849.0,768253.0,461.0,2696.0,0.6480916142463684,0.2394922375679016,0.8555931448936462
3,15,0.01745537668466568,0.9959093928337097,835.0,768265.0,449.0,2710.0,0.6503115296363831,0.23554301261901855,0.8559876084327698
3,16,0.016409602016210556,0.9963043332099915,1227.0,768178.0,536.0,2318.0,0.6959728002548218,0.34612131118774414,0.8777514100074768
3,17,0.017772166058421135,0.9958770275115967,783.0,768292.0,422.0,2762.0,0.6497925519943237,0.22087447345256805,0.8523892760276794
3,18,0.017262965440750122,0.9959456324577332,855.0,768273.0,441.0,2690.0,0.6597222089767456,0.2411847710609436,0.8590229749679565
3,19,0.017204273492097855,0.9960116744041443,913.0,768266.0,448.0,2632.0,0.670830249786377,0.2575458288192749,0.8595636487007141
4,0,0.019294986501336098,0.9955902099609375,1130.0,982771.0,694.0,3664.0,0.6195175647735596,0.23571130633354187,0.846946120262146
4,1,0.01844330132007599,0.995685338973999,1221.0,982774.0,691.0,3573.0,0.6385983228683472,0.2546933591365814,0.8551898002624512
4,2,0.018273377791047096,0.9957379698753357,1213.0,982834.0,631.0,3581.0,0.6578091382980347,0.2530246078968048,0.8574652075767517
4,3,0.01794816553592682,0.9957642555236816,1240.0,982833.0,632.0,3554.0,0.6623931527137756,0.25865665078163147,0.8611093759536743
4,4,0.01795394904911518,0.995751142501831,1252.0,982808.0,657.0,3542.0,0.6558407545089722,0.2611597776412964,0.8600027561187744
4,5,0.01778952218592167,0.995820939540863,1324.0,982805.0,660.0,3470.0,0.6673387289047241,0.2761785686016083,0.860206663608551
4,6,0.017692817375063896,0.9958300590515137,1329.0,982809.0,656.0,3465.0,0.6695213913917542,0.27722153067588806,0.860113799571991
4,7,0.017652692273259163,0.9958280324935913,1342.0,982794.0,671.0,3452.0,0.6666666865348816,0.27993324398994446,0.8611879348754883
4,8,0.01758531667292118,0.9958553314208984,1358.0,982805.0,660.0,3436.0,0.6729435324668884,0.2832707464694977,0.8643954992294312
4,9,0.01757657714188099,0.9958441853523254,1336.0,982816.0,649.0,3458.0,0.6730478405952454,0.2786816954612732,0.8643776178359985
4,10,0.017424046993255615,0.9958755970001221,1396.0,982787.0,678.0,3398.0,0.6730954647064209,0.2911973297595978,0.8640616536140442
4,11,0.017339076846837997,0.9958411455154419,1376.0,982773.0,692.0,3418.0,0.6653771996498108,0.28702545166015625,0.864777147769928
4,12,0.01725858822464943,0.9958846569061279,1407.0,982785.0,680.0,3387.0,0.6741734743118286,0.2934918701648712,0.8663962483406067
4,13,0.017171761021018028,0.9958887100219727,1409.0,982787.0,678.0,3385.0,0.6751317977905273,0.2939090430736542,0.8675624132156372
4,14,0.017101531848311424,0.9959211349487305,1474.0,982754.0,711.0,3320.0,0.6745995283126831,0.30746766924858093,0.8686710596084595
4,15,0.017098939046263695,0.9958958029747009,1444.0,982759.0,706.0,3350.0,0.6716278791427612,0.30120983719825745,0.8715956807136536
4,16,0.016979964450001717,0.9959990382194519,1501.0,982804.0,661.0,3293.0,0.6942645907402039,0.3130997121334076,0.8712003231048584
4,17,0.01733831875026226,0.99595046043396,1475.0,982782.0,683.0,3319.0,0.683503270149231,0.3076762557029724,0.8697983026504517
4,18,0.01709933951497078,0.9959535002708435,1464.0,982796.0,669.0,3330.0,0.6863572597503662,0.305381715297699,0.8725637793540955
4,19,0.016896357759833336,0.9960243105888367,1514.0,982816.0,649.0,3280.0,0.6999537944793701,0.315811425447464,0.8765063881874084
